date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:52	123989/123989	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2011:51:51%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.video.play.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.video.play.png	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.carousel.min.css?ver=1.1)
17:21:53	229712/229712	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.eot	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.eot	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1)
17:21:53	81388/81388	---M--	200	added ('OK')	font/woff2	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.woff2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.woff2	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1)
17:21:54	229544/229544	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.ttf	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.ttf	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1)
17:21:55	20542/20542	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.eot	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.eot	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:55	229620/229620	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.woff	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.woff	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1)
17:21:55	20542/20542	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.eot?	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticond41d.eot	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:55	816268/816268	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxicons.svg?	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/boxiconsd41d.svg	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1)
17:21:55	11440/11440	---M--	200	added ('OK')	font/woff2	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.woff2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.woff2	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:56	13096/13096	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.woff	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.woff	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:56	20364/20364	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.ttf	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.ttf	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:56	147564/147564	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.svg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/Flaticon.svg	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1)
17:21:56	349/349	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/img/quate.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/img/quate.png	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/main.css?ver=1.1)
17:21:57	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont3e6e.eot	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:57	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.eot?	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfontd41d.eot	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:58	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont3e6e.woff	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:58	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:58	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:59	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/fonts/fontawesome-webfont3e6e.svg	(from https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1)
17:21:59	211640/211640	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:21:59	93372/93372	---M--	200	added ('OK')	font/woff2	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2	(from https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:21:59	114280/114280	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff	(from https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:22:00	211480/211480	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:22:00	318907/318907	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.svg	(from https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:22:00	102/102	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Nov%202022%2005:31:47%20GMT	https://medic.mhrtheme.com/wp-content/uploads/elementor/css/post-84.css?ver=1667280707	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/elementor/css/post-84df4b.css	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:01	74942/74942	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:52:01%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/pages/84	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/pages/84.json	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:02	2558/2558	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:52:01%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fhomepage-style-two%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embedfa0d.json	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:52:01%20GMT	https://medic.mhrtheme.com/?p=84	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/index735a.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:03	2627/2627	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:52:03%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fhomepage-style-two%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed4cb8	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:04	362279/362279	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202022%2011:24:36%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/slider-bg-1.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/slider-bg-1.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:05	229828/229828	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2012:27:31%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-4.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-4.png	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:05	452064/452064	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202022%2011:25:21%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/slider-bg-2.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/slider-bg-2.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:05	148380/148380	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2012:28:34%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-6.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-6.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:05	81327/81327	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2009:58:11%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/product-1.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/product-1.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:06	178112/178112	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2012:28:15%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-5.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-5.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:06	49928/49928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2009:59:58%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/product-2.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/product-2.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:06	143604/143604	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:05%20GMT	https://medic.mhrtheme.com/product/digital-monitor/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/digital-monitor/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:06	129605/129605	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:06%20GMT	https://medic.mhrtheme.com/product-category/armani/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/armani/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:07	129799/129799	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:06%20GMT	https://medic.mhrtheme.com/product-category/moshi/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/moshi/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:07	63145/63145	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2010:02:08%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/product-3.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/product-3.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:07	52494/52494	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2010:04:47%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/product-4.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/product-4.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:06%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=444	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index39d7.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:08	127994/127994	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:07%20GMT	https://medic.mhrtheme.com/product-category/canada/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/canada/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:08	59132/59132	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2010:07:04%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/product-5.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/product-5.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:08	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:07%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=443	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index1179.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:10	70575/70575	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2012:03:49%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2021/10/blog-4.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2021/10/blog-4.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:10	146270/146270	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:08%20GMT	https://medic.mhrtheme.com/product/non-touch-thermometer/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/non-touch-thermometer/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:10	147768/147768	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:09%20GMT	https://medic.mhrtheme.com/product/patient-monitor/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/patient-monitor/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:11	108069/108069	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2012:06:56%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2021/09/blog-5.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2021/09/blog-5.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:11	148071/148071	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:10%20GMT	https://medic.mhrtheme.com/product/object-thermometer/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/object-thermometer/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:11	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:09%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=442	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index4489.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:12	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:10%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=441	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index42d1.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:13	110119/110119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2012:09:29%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2021/08/blog-6.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2021/08/blog-6.jpg	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:16	132468/132468	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:12%20GMT	https://medic.mhrtheme.com/product-category/turnout/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/turnout/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:16	148011/148011	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:12%20GMT	https://medic.mhrtheme.com/product/esperanza-inhaler/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/esperanza-inhaler/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:16	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:11%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=440	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index874d.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:17	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:52:13%20GMT	https://medic.mhrtheme.com/homepage-style-two/?add-to-cart=439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/indexb0c6.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:17	100/100	---M--	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2018:35:32%20GMT	https://medic.mhrtheme.com/wp-content/uploads/elementor/css/post-908.css?ver=1667241332	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/elementor/css/post-908bb5a.css	(from https://medic.mhrtheme.com/one-page-home/)
17:22:17	140901/140901	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:16%20GMT	https://medic.mhrtheme.com/shop/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:17	149350/149350	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:17%20GMT	https://medic.mhrtheme.com/leading-you-to-health/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/leading-you-to-health/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:18	130958/130958	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:17%20GMT	https://medic.mhrtheme.com/2021/10/20/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/2021/10/20/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:18	149304/149304	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:18%20GMT	https://medic.mhrtheme.com/the-culture-of-care/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/the-culture-of-care/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:19	135562/135562	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:18%20GMT	https://medic.mhrtheme.com/author/john-doe/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/author/john-doe/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:19	130949/130949	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:19%20GMT	https://medic.mhrtheme.com/2021/09/20/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/2021/09/20/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:20	148990/148990	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:19%20GMT	https://medic.mhrtheme.com/a-healing-presence/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/a-healing-presence/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
17:22:20	101994/101994	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:52:20%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/pages/908	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/pages/908.json	(from https://medic.mhrtheme.com/one-page-home/)
17:22:20	130935/130935	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:52:19%20GMT	https://medic.mhrtheme.com/2021/08/13/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/2021/08/13/index.html	(from https://medic.mhrtheme.com/homepage-style-two/)
